CNPJ_FUNDO;CAPTC_DIA;RESG_DIA
39.723.115/0001-40;100000.00;0.00
39.723.115/0001-40;0.00;0.00
39.723.115/0001-40;0.00;0.00
39.723.115/0001-40;0.00;0.00
39.723.131/0001-32;0.00;0.00
39.723.131/0001-32;0.00;0.00
39.723.131/0001-32;0.00;0.00
39.723.131/0001-32;0.00;0.00
39.723.131/0001-32;0.00;0.00
39.723.146/0001-09;0.00;0.00
39.723.146/0001-09;0.00;0.00
39.723.146/0001-09;1010000.00;0.00
39.723.146/0001-09;0.00;0.00
39.723.146/0001-09;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.160/0001-02;0.00;0.00
39.723.190/0001-00;64000.00;0.00
39.723.190/0001-00;500.00;39000.00
39.723.190/0001-00;20000.00;0.00
39.723.190/0001-00;101983.78;19728.87
39.723.190/0001-00;3000.00;9601.34
39.723.213/0001-87;73839.16;0.00
39.723.213/0001-87;40884.50;47012.25
39.723.213/0001-87;733400.00;0.00
39.723.213/0001-87;435513.51;19839.55
39.723.213/0001-87;10885.00;32215.12
39.723.229/0001-90;0.00;0.00
39.723.229/0001-90;0.00;0.00
39.723.229/0001-90;0.00;0.00
39.723.229/0001-90;0.00;0.00
39.723.229/0001-90;0.00;0.00
39.723.244/0001-38;0.00;0.00
39.723.244/0001-38;7000.00;208171.69
39.723.244/0001-38;0.00;0.00
39.723.244/0001-38;9800.00;4114.32
39.723.244/0001-38;100.00;31633.49
39.723.254/0001-73;0.00;0.00
39.723.254/0001-73;6965.00;204144.73
39.723.254/0001-73;0.00;0.00
39.723.254/0001-73;19701.00;3991.05
39.723.254/0001-73;99.50;30921.07
39.723.347/0001-06;10000.00;21149.25
39.723.347/0001-06;94600.00;76830.62
39.723.347/0001-06;0.00;0.00
39.723.347/0001-06;205200.00;14858.89
39.723.347/0001-06;0.00;105007.37
39.723.369/0001-68;9990.00;4190311.51
39.723.369/0001-68;94505.40;75939.92
39.723.369/0001-68;0.00;0.00
39.723.369/0001-68;204994.80;3014781.23
39.723.369/0001-68;0.00;1144674.06
39.723.384/0001-06;0.00;0.00
39.723.384/0001-06;0.00;0.00
39.723.384/0001-06;0.00;0.00
39.723.384/0001-06;0.00;0.00
39.723.384/0001-06;0.00;0.00
39.723.401/0001-05;0.00;0.00
39.723.401/0001-05;0.00;0.00
39.723.401/0001-05;0.00;0.00
39.723.401/0001-05;0.00;0.00
39.723.401/0001-05;0.00;3000.00
39.723.581/0001-25;0.00;0.00
39.723.581/0001-25;0.00;0.00
39.723.581/0001-25;0.00;0.00
39.723.581/0001-25;0.00;0.00
39.723.581/0001-25;0.00;0.00
39.723.590/0001-16;0.00;0.00
39.723.590/0001-16;0.00;0.00
39.723.590/0001-16;0.00;0.00
39.723.590/0001-16;0.00;0.00
39.723.590/0001-16;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.613/0001-92;0.00;0.00
39.723.626/0001-61;0.00;0.00
39.723.626/0001-61;0.00;0.00
39.723.626/0001-61;0.00;0.00
39.723.626/0001-61;0.00;0.00
39.723.626/0001-61;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.636/0001-05;0.00;0.00
39.723.660/0001-36;261069.87;406590.79
39.723.660/0001-36;87700.42;0.00
39.723.660/0001-36;293669.43;6251.67
39.723.660/0001-36;43692.18;506934.51
39.723.660/0001-36;39164.82;6476.93
39.723.660/0001-36;243168.96;4620.29
39.725.856/0001-60;0.00;0.00
39.725.856/0001-60;0.00;0.00
39.725.856/0001-60;0.00;0.00
39.725.856/0001-60;0.00;0.00
39.725.856/0001-60;0.00;0.00
39.725.856/0001-60;0.00;0.00
39.725.887/0001-10;0.00;0.00
39.725.887/0001-10;0.00;0.00
39.725.887/0001-10;0.00;0.00
39.725.887/0001-10;0.00;0.00
39.725.887/0001-10;0.00;0.00
39.725.917/0001-99;0.00;0.00
39.725.917/0001-99;10000.00;0.00
39.725.917/0001-99;0.00;0.00
39.725.917/0001-99;4000.00;0.00
39.725.917/0001-99;0.00;0.00
39.725.985/0001-58;0.00;0.00
39.725.985/0001-58;0.00;0.00
39.725.985/0001-58;0.00;0.00
39.725.985/0001-58;0.00;0.00
39.725.985/0001-58;0.00;1805800.00
39.725.985/0001-58;0.00;3000000.00
39.726.004/0001-97;0.00;0.00
39.726.004/0001-97;0.00;0.00
39.726.004/0001-97;0.00;0.00
39.726.004/0001-97;0.00;0.00
39.726.004/0001-97;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.030/0001-15;0.00;0.00
39.726.057/0001-08;15000.00;0.00
39.726.057/0001-08;0.00;0.00
39.726.057/0001-08;0.00;0.00
39.726.057/0001-08;0.00;0.00
39.726.057/0001-08;99000.00;0.00
39.726.093/0001-71;0.00;0.00
39.726.093/0001-71;0.00;0.00
39.726.093/0001-71;0.00;100.64
39.726.093/0001-71;0.00;0.00
39.726.093/0001-71;0.00;0.00
39.726.093/0001-71;0.00;0.00
39.726.116/0001-48;16028.37;0.00
39.726.116/0001-48;0.00;0.00
39.726.116/0001-48;0.00;0.00
39.726.116/0001-48;0.00;0.00
39.726.116/0001-48;100000.00;0.00
39.731.692/0001-83;0.00;0.00
39.731.692/0001-83;1000.00;0.00
39.731.692/0001-83;0.00;0.00
39.731.692/0001-83;0.00;0.00
39.731.692/0001-83;0.00;0.00
39.731.692/0001-83;0.00;0.00
39.736.976/0001-62;100.00;0.00
39.736.976/0001-62;0.00;0.00
39.736.976/0001-62;0.00;93.55
39.736.976/0001-62;5000.00;0.00
39.736.976/0001-62;0.00;0.00
39.737.007/0001-26;0.00;0.00
39.737.007/0001-26;0.00;0.00
39.737.007/0001-26;0.00;0.00
39.737.007/0001-26;0.00;0.00
39.737.007/0001-26;0.00;3388.82
39.737.007/0001-26;179.25;974.59
39.737.043/0001-90;0.00;0.00
39.737.043/0001-90;0.00;0.00
39.737.043/0001-90;160000.00;0.00
39.737.043/0001-90;130000.00;0.00
39.737.043/0001-90;0.00;0.00
39.737.043/0001-90;0.00;0.00
39.737.075/0001-95;0.00;0.00
39.737.075/0001-95;0.00;50000.00
39.737.075/0001-95;0.00;0.00
39.737.075/0001-95;0.00;0.00
39.737.075/0001-95;0.00;0.00
39.737.102/0001-20;0.00;60000.00
39.737.102/0001-20;0.00;0.00
39.737.102/0001-20;0.00;0.00
39.737.102/0001-20;0.00;0.00
39.737.102/0001-20;0.00;0.00
39.737.170/0001-99;0.00;0.00
39.737.170/0001-99;0.00;0.00
39.737.170/0001-99;0.00;0.00
39.737.170/0001-99;0.00;0.00
39.737.170/0001-99;0.00;0.00
39.737.225/0001-60;54769.01;0.00
39.737.225/0001-60;433682.44;0.00
39.737.225/0001-60;5750.00;0.00
39.737.225/0001-60;234112.30;0.00
39.737.225/0001-60;37950.41;0.00
39.737.225/0001-60;1000.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.149/0001-67;0.00;0.00
39.741.188/0001-64;0.00;0.00
39.741.188/0001-64;0.00;20000.00
39.741.188/0001-64;0.00;0.00
39.741.188/0001-64;0.00;339.00
39.741.188/0001-64;120000.00;0.00
39.741.188/0001-64;37000.00;0.00
39.741.199/0001-44;0.00;0.00
39.741.199/0001-44;0.00;0.00
39.741.199/0001-44;0.00;0.00
39.741.199/0001-44;0.00;0.00
39.741.199/0001-44;0.00;0.00
39.741.199/0001-44;0.00;0.00
39.753.015/0001-66;0.00;0.00
39.753.015/0001-66;0.00;0.00
39.753.015/0001-66;1090276.32;0.00
39.753.015/0001-66;0.00;0.00
39.753.015/0001-66;0.00;1375585.12
39.753.076/0001-23;0.00;0.00
39.753.076/0001-23;0.00;0.00
39.753.076/0001-23;0.00;0.00
39.753.076/0001-23;0.00;0.00
39.753.076/0001-23;0.00;0.00
39.753.127/0001-17;0.00;0.00
39.753.127/0001-17;0.00;0.00
39.753.127/0001-17;0.00;0.00
39.753.127/0001-17;0.00;0.00
39.753.127/0001-17;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.323/0001-91;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.753.377/0001-57;0.00;0.00
39.768.652/0001-06;0.00;0.00
39.768.652/0001-06;0.00;0.00
39.768.652/0001-06;0.00;0.00
39.768.652/0001-06;0.00;0.00
39.768.652/0001-06;0.00;0.00
39.768.752/0001-32;0.00;0.00
39.768.752/0001-32;0.00;0.00
39.768.752/0001-32;0.00;0.00
39.768.752/0001-32;0.00;0.00
39.768.752/0001-32;0.00;0.00
39.768.799/0001-04;0.00;0.00
39.768.799/0001-04;0.00;0.00
39.768.799/0001-04;0.00;0.00
39.768.799/0001-04;0.00;0.00
39.768.799/0001-04;0.00;0.00
39.768.839/0001-00;0.00;0.00
39.768.839/0001-00;0.00;0.00
39.768.839/0001-00;0.00;0.00
39.768.839/0001-00;0.00;0.00
39.768.839/0001-00;0.00;0.00
39.768.878/0001-07;0.00;0.00
39.768.878/0001-07;0.00;0.00
39.768.878/0001-07;0.00;0.00
39.768.878/0001-07;0.00;0.00
39.768.878/0001-07;0.00;0.00
39.768.903/0001-52;0.00;0.00
39.768.903/0001-52;0.00;0.00
39.768.903/0001-52;0.00;0.00
39.768.903/0001-52;0.00;0.00
39.768.903/0001-52;0.00;0.00
39.768.963/0001-75;0.00;0.00
39.768.963/0001-75;0.00;0.00
39.768.963/0001-75;0.00;0.00
39.768.963/0001-75;0.00;0.00
39.768.963/0001-75;0.00;0.00
39.773.578/0001-16;310460.74;0.00
39.773.578/0001-16;40000.00;167035.88
39.773.578/0001-16;7300.00;158000.00
39.773.578/0001-16;60270.00;0.00
39.773.578/0001-16;80000.00;0.00
39.773.578/0001-16;20054.43;0.00
39.773.725/0001-58;15000.00;0.00
39.773.725/0001-58;0.00;0.00
39.773.725/0001-58;2100.00;0.00
39.773.725/0001-58;0.00;2500.00
39.773.725/0001-58;133811.71;1751.17
39.773.725/0001-58;37384.63;0.00
39.773.766/0001-44;0.00;0.00
39.773.766/0001-44;0.00;0.00
39.773.766/0001-44;0.00;0.00
39.773.766/0001-44;0.00;0.00
39.773.766/0001-44;0.00;0.00
39.773.766/0001-44;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.119/0001-57;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.164/0001-01;0.00;0.00
39.774.320/0001-34;0.00;0.00
39.774.320/0001-34;0.00;0.00
39.774.320/0001-34;0.00;0.00
39.774.320/0001-34;0.00;0.00
39.774.320/0001-34;0.00;0.00
39.774.367/0001-06;0.00;0.00
39.774.367/0001-06;0.00;0.00
39.774.367/0001-06;0.00;0.00
39.774.367/0001-06;0.00;0.00
39.774.367/0001-06;0.00;0.00
39.774.521/0001-31;0.00;0.00
39.774.521/0001-31;0.00;0.00
39.774.521/0001-31;0.00;0.00
39.774.521/0001-31;0.00;0.00
39.774.521/0001-31;0.00;0.00
39.793.194/0001-65;0.00;0.00
39.793.194/0001-65;0.00;0.00
39.793.194/0001-65;0.00;0.00
39.793.194/0001-65;0.00;0.00
39.793.194/0001-65;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.793.226/0001-22;0.00;0.00
39.794.446/0001-70;0.00;0.00
39.794.446/0001-70;0.00;0.00
39.794.446/0001-70;0.00;0.00
39.794.446/0001-70;0.00;0.00
39.794.446/0001-70;0.00;0.00
39.794.518/0001-80;0.00;0.00
39.794.518/0001-80;0.00;0.00
39.794.518/0001-80;0.00;0.00
39.794.518/0001-80;0.00;0.00
39.794.518/0001-80;0.00;0.00
39.794.549/0001-30;0.00;0.00
39.794.549/0001-30;0.00;0.00
39.794.549/0001-30;0.00;0.00
39.794.549/0001-30;0.00;0.00
39.794.549/0001-30;0.00;0.00
39.794.644/0001-34;0.00;0.00
39.794.644/0001-34;0.00;0.00
39.794.644/0001-34;0.00;0.00
39.794.644/0001-34;0.00;0.00
39.794.644/0001-34;0.00;0.00
39.794.739/0001-58;14373.06;459678.68
39.794.739/0001-58;4520.63;330269.52
39.794.739/0001-58;23792.74;300425.00
39.794.739/0001-58;13438.14;180823.54
39.794.739/0001-58;78.18;0.00
39.794.739/0001-58;20724.44;156342.25
39.794.823/0001-71;0.00;150000.00
39.794.823/0001-71;0.00;348000.00
39.794.823/0001-71;0.00;3348000.00
39.794.823/0001-71;400000.00;348000.00
39.794.823/0001-71;0.00;3698000.00
39.794.823/0001-71;0.00;448000.00
39.800.273/0001-56;0.00;0.00
39.800.273/0001-56;0.00;0.00
39.800.273/0001-56;0.00;0.00
39.800.273/0001-56;0.00;20000.00
39.800.273/0001-56;0.00;0.00
39.800.273/0001-56;0.00;0.00
39.800.304/0001-79;0.00;0.00
39.800.304/0001-79;0.00;0.00
39.800.304/0001-79;0.00;0.00
39.800.304/0001-79;0.00;0.00
39.800.304/0001-79;7000.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.340/0001-32;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.432/0001-12;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.464/0001-18;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.501/0001-98;0.00;0.00
39.800.539/0001-60;0.00;0.00
39.800.539/0001-60;0.00;0.00
39.800.539/0001-60;0.00;0.00
39.800.539/0001-60;0.00;0.00
39.800.539/0001-60;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.579/0001-02;0.00;0.00
39.800.632/0001-75;103745.67;7679.06
39.800.632/0001-75;208578.14;106422.73
39.800.632/0001-75;85041.57;34061.86
39.800.632/0001-75;534710.53;178553.05
39.800.632/0001-75;188246.92;33814.86
39.800.632/0001-75;180008.59;11713.32
39.806.143/0001-20;0.00;0.00
39.806.143/0001-20;0.00;0.00
39.806.143/0001-20;0.00;0.00
39.806.143/0001-20;0.00;0.00
39.806.143/0001-20;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.806.561/0001-18;0.00;0.00
39.807.251/0001-18;2000.00;0.00
39.807.251/0001-18;5000.00;0.00
39.807.251/0001-18;1500.00;0.00
39.807.251/0001-18;7000.00;0.00
39.807.251/0001-18;0.00;0.00
39.807.296/0001-92;0.00;360285.03
39.807.296/0001-92;0.00;0.00
39.807.296/0001-92;60000.00;0.00
39.807.296/0001-92;51000.00;0.00
39.807.296/0001-92;0.00;0.00
39.807.335/0001-51;32400.00;317290.00
39.807.335/0001-51;109060.00;62610.00
39.807.335/0001-51;72349.00;1375123.86
39.807.335/0001-51;90190.00;211010.00
39.807.335/0001-51;0.00;240580.00
39.807.355/0001-22;0.00;0.00
39.807.355/0001-22;1358.54;0.00
39.807.355/0001-22;0.00;5834.94
39.807.355/0001-22;0.00;0.00
39.807.355/0001-22;0.00;0.00
39.807.395/0001-74;0.00;0.00
39.807.395/0001-74;0.00;0.00
39.807.395/0001-74;0.00;0.00
39.807.395/0001-74;0.00;0.00
39.807.395/0001-74;0.00;0.00
39.809.279/0001-94;0.00;0.00
39.809.279/0001-94;0.00;0.00
39.809.279/0001-94;0.00;0.00
39.809.279/0001-94;0.00;0.00
39.809.279/0001-94;0.00;0.00
39.813.313/0001-02;0.00;0.00
39.813.313/0001-02;0.00;0.00
39.813.313/0001-02;0.00;0.00
39.813.313/0001-02;0.00;0.00
39.813.313/0001-02;0.00;0.00
39.813.473/0001-43;0.00;0.00
39.813.473/0001-43;0.00;0.00
39.813.473/0001-43;0.00;0.00
39.813.473/0001-43;0.00;0.00
39.813.473/0001-43;0.00;0.00
39.813.531/0001-39;0.00;0.00
39.813.531/0001-39;0.00;0.00
39.813.531/0001-39;0.00;0.00
39.813.531/0001-39;0.00;0.00
39.813.531/0001-39;0.00;1040.52
39.816.705/0001-17;18929.38;0.00
39.816.705/0001-17;15300.00;2966.48
39.816.705/0001-17;10000.00;0.00
39.816.705/0001-17;6800.00;0.00
39.816.705/0001-17;0.00;35487.36
39.816.755/0001-02;48000.00;0.00
39.816.755/0001-02;0.00;52020.19
39.816.755/0001-02;0.00;1948.08
39.816.755/0001-02;0.00;0.00
39.816.755/0001-02;0.00;0.00
39.816.790/0001-13;222833.50;0.00
39.816.790/0001-13;0.00;0.00
39.816.790/0001-13;30000.00;0.00
39.816.790/0001-13;0.00;0.00
39.816.790/0001-13;406044.80;0.00
39.816.837/0001-49;0.00;0.00
39.816.837/0001-49;35000.00;0.00
39.816.837/0001-49;0.00;0.00
39.816.837/0001-49;0.00;0.00
39.816.837/0001-49;0.00;0.00
39.816.870/0001-79;0.00;0.00
39.816.870/0001-79;0.00;0.00
39.816.870/0001-79;0.00;0.00
39.816.870/0001-79;0.00;0.00
39.816.870/0001-79;0.00;0.00
39.817.193/0001-03;0.00;300000.00
39.817.193/0001-03;0.00;0.00
39.817.193/0001-03;0.00;0.00
39.817.193/0001-03;0.00;0.00
39.817.193/0001-03;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.279/0001-36;0.00;0.00
39.817.321/0001-19;0.00;0.00
39.817.321/0001-19;2511500.00;0.00
39.817.321/0001-19;0.00;0.00
39.817.321/0001-19;0.00;0.00
39.817.321/0001-19;100000.00;0.00
39.817.321/0001-19;0.00;0.00
39.817.545/0001-20;0.00;0.00
39.817.545/0001-20;0.00;0.00
39.817.545/0001-20;20000.00;0.00
39.817.545/0001-20;0.00;0.00
39.817.545/0001-20;0.00;0.00
39.817.545/0001-20;20000.00;0.00
39.817.883/0001-62;1664200.00;340000.00
39.817.883/0001-62;985000.00;0.00
39.817.883/0001-62;5281500.00;180000.00
39.817.883/0001-62;4219800.00;170000.00
39.817.883/0001-62;3000000.00;400000.00
39.818.045/0001-03;0.00;0.00
39.818.045/0001-03;0.00;0.00
39.818.045/0001-03;0.00;0.00
39.818.045/0001-03;0.00;0.00
39.818.045/0001-03;7964.83;0.00
39.818.102/0001-54;0.00;0.00
39.818.102/0001-54;159904.31;43048.90
39.818.102/0001-54;10000.00;0.00
39.818.102/0001-54;140000.00;0.00
39.818.102/0001-54;0.00;0.00
39.818.122/0001-25;0.00;0.00
39.818.122/0001-25;159104.79;43443.66
39.818.122/0001-25;9950.00;0.00
39.818.122/0001-25;139300.00;0.00
39.818.122/0001-25;0.00;0.00
39.818.151/0001-97;405188.00;0.00
39.818.151/0001-97;405188.00;0.00
39.818.151/0001-97;0.00;0.00
39.818.151/0001-97;0.00;0.00
39.818.151/0001-97;0.00;0.00
39.819.658/0001-65;0.00;0.00
39.819.658/0001-65;406000.00;0.00
39.819.658/0001-65;0.00;0.00
39.819.658/0001-65;0.00;0.00
39.819.658/0001-65;0.00;0.00
39.819.676/0001-47;0.00;0.00
39.819.676/0001-47;0.00;0.00
39.819.676/0001-47;0.00;0.00
39.819.676/0001-47;0.00;0.00
39.819.676/0001-47;0.00;0.00
39.834.711/0001-05;0.00;0.00
39.834.711/0001-05;0.00;0.00
39.834.711/0001-05;0.00;0.00
39.834.711/0001-05;0.00;0.00
39.834.711/0001-05;0.00;0.00
39.834.732/0001-12;0.00;0.00
39.834.732/0001-12;0.00;0.00
39.834.732/0001-12;0.00;0.00
39.834.732/0001-12;0.00;0.00
39.834.732/0001-12;0.00;2459.69
39.834.747/0001-80;0.00;50235.50
39.834.747/0001-80;0.00;0.00
39.834.747/0001-80;0.00;0.00
39.834.747/0001-80;0.00;0.00
39.834.747/0001-80;0.00;0.00
39.834.779/0001-86;0.00;0.00
39.834.779/0001-86;0.00;0.00
39.834.779/0001-86;0.00;0.00
39.834.779/0001-86;0.00;0.00
39.834.779/0001-86;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.835.826/0001-06;0.00;0.00
39.836.064/0001-62;0.00;0.00
39.836.064/0001-62;0.00;0.00
39.836.064/0001-62;0.00;0.00
39.836.064/0001-62;0.00;0.00
39.836.064/0001-62;0.00;0.00
39.846.512/0001-09;0.00;0.00
39.846.512/0001-09;0.00;0.00
39.846.562/0001-96;0.00;0.00
39.846.562/0001-96;0.00;0.00
39.846.562/0001-96;0.00;0.00
39.846.562/0001-96;0.00;0.00
39.846.562/0001-96;0.00;0.00
39.846.562/0001-96;500000.00;0.00
39.846.602/0001-08;3507.45;195793.68
39.846.602/0001-08;6300.00;0.00
39.846.602/0001-08;3800.00;17033.89
39.846.602/0001-08;6100.00;137681.42
39.846.602/0001-08;7271.19;43918.30
39.846.602/0001-08;11100.00;54322.49
39.846.684/0001-82;0.00;0.00
39.846.684/0001-82;0.00;0.00
39.846.684/0001-82;0.00;0.00
39.846.684/0001-82;0.00;0.00
39.846.684/0001-82;0.00;0.00
39.846.732/0001-32;0.00;0.00
39.846.732/0001-32;0.00;0.00
39.846.732/0001-32;0.00;0.00
39.846.732/0001-32;0.00;0.00
39.846.732/0001-32;0.00;0.00
39.846.732/0001-32;11190.00;0.00
39.846.774/0001-73;49075.18;191290.96
39.846.774/0001-73;29731.74;0.00
39.846.774/0001-73;58648.69;0.00
39.846.774/0001-73;8562.33;105697.78
39.846.774/0001-73;83059.33;43236.24
39.846.774/0001-73;35950.00;61654.54
39.846.819/0001-00;0.00;0.00
39.846.819/0001-00;0.00;0.00
39.846.819/0001-00;0.00;0.00
39.846.819/0001-00;0.00;0.00
39.846.819/0001-00;0.00;0.00
39.846.819/0001-00;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.846.861/0001-20;0.00;0.00
39.851.687/0001-04;0.00;29000.00
39.851.687/0001-04;0.00;0.00
39.851.687/0001-04;0.00;0.00
39.851.687/0001-04;0.00;0.00
39.851.687/0001-04;0.00;0.00
39.851.702/0001-14;0.00;0.00
39.851.702/0001-14;0.00;0.00
39.851.702/0001-14;0.00;0.00
39.851.702/0001-14;0.00;0.00
39.851.702/0001-14;0.00;0.00
39.851.719/0001-71;0.00;0.00
39.851.719/0001-71;0.00;0.00
39.851.719/0001-71;0.00;0.00
39.851.719/0001-71;0.00;0.00
39.851.719/0001-71;0.00;0.00
39.851.730/0001-31;20948.00;684161.00
39.851.730/0001-31;0.00;1909354.00
39.851.730/0001-31;304090.00;270586.00
39.851.730/0001-31;0.00;1194814.00
39.851.730/0001-31;0.00;252293.00
39.851.758/0001-79;0.00;0.00
39.851.758/0001-79;0.00;0.00
39.851.758/0001-79;0.00;0.00
39.851.758/0001-79;0.00;0.00
39.851.758/0001-79;0.00;0.00
39.851.775/0001-06;0.00;0.00
39.851.775/0001-06;0.00;0.00
39.851.775/0001-06;0.00;0.00
39.851.775/0001-06;0.00;0.00
39.851.775/0001-06;0.00;0.00
39.851.789/0001-20;0.00;0.00
39.851.789/0001-20;0.00;0.00
39.851.789/0001-20;0.00;0.00
39.851.789/0001-20;0.00;0.00
39.851.789/0001-20;0.00;0.00
39.851.834/0001-46;0.00;0.00
39.851.834/0001-46;0.00;0.00
39.851.834/0001-46;0.00;0.00
39.851.834/0001-46;0.00;0.00
39.851.834/0001-46;0.00;0.00
39.851.957/0001-87;0.00;0.00
39.851.957/0001-87;0.00;0.00
39.851.957/0001-87;0.00;0.00
39.851.957/0001-87;0.00;0.00
39.851.957/0001-87;0.00;0.00
39.851.981/0001-16;0.00;0.00
39.851.981/0001-16;0.00;0.00
39.851.981/0001-16;0.00;0.00
39.851.981/0001-16;0.00;0.00
39.851.981/0001-16;0.00;0.00
39.857.579/0001-49;0.00;0.00
39.857.579/0001-49;0.00;0.00
39.857.579/0001-49;0.00;0.00
39.857.579/0001-49;0.00;0.00
39.857.579/0001-49;0.00;0.00
39.857.603/0001-40;0.00;0.00
39.857.603/0001-40;0.00;0.00
39.857.603/0001-40;0.00;0.00
39.857.603/0001-40;0.00;0.00
39.857.603/0001-40;0.00;0.00
39.857.617/0001-63;0.00;0.00
39.857.617/0001-63;0.00;0.00
39.857.617/0001-63;0.00;0.00
39.857.617/0001-63;0.00;0.00
39.857.617/0001-63;0.00;0.00
39.857.633/0001-56;0.00;0.00
39.857.633/0001-56;0.00;0.00
39.857.633/0001-56;0.00;0.00
39.857.633/0001-56;0.00;0.00
39.857.633/0001-56;0.00;0.00
39.862.824/0001-06;0.00;0.00
39.862.824/0001-06;0.00;0.00
39.862.824/0001-06;0.00;0.00
39.862.824/0001-06;0.00;0.00
39.862.824/0001-06;0.00;0.00
39.862.831/0001-08;0.00;0.00
39.862.831/0001-08;0.00;0.00
39.862.831/0001-08;0.00;0.00
39.862.831/0001-08;0.00;0.00
39.862.831/0001-08;0.00;0.00
39.862.862/0001-69;1294000.00;1309000.00
39.862.862/0001-69;109000.00;109000.00
39.862.862/0001-69;249873000.00;45500000.00
39.862.862/0001-69;42997680.00;18351822.00
39.862.862/0001-69;2266976.00;1735000.00
39.862.869/0001-80;0.00;10076427.22
39.862.869/0001-80;39878.84;69878.84
39.862.869/0001-80;22331.06;125278.41
39.862.869/0001-80;681192.36;7118.35
39.862.869/0001-80;60013.51;1589.58
39.863.036/0001-34;0.00;0.00
39.863.036/0001-34;0.00;0.00
39.863.036/0001-34;0.00;0.00
39.863.036/0001-34;0.00;0.00
39.863.036/0001-34;0.00;0.00
39.863.036/0001-34;0.00;0.00
39.875.965/0001-63;0.00;0.00
